RHEA_ID	DIRECTION	MASTER_ID	ID
28486	UN	28486	R-HSA-904830.2
28486	UN	28486	R-HSA-917936.2
28611	LR	28610	R-HSA-2509831.6
28695	UN	28695	R-HSA-2752067.2
28699	UN	28699	R-HSA-8959798.2
28703	UN	28703	R-HSA-437300.3
28747	UN	28747	R-HSA-444416.2
28784	LR	28783	R-HSA-1247910.3
28808	LR	28807	R-HSA-8943279.3
28839	UN	28839	R-HSA-435171.2
28899	UN	28899	R-HSA-375405.2
28899	UN	28899	R-HSA-375417.2
28899	UN	28899	R-HSA-428625.2
28915	UN	28915	R-HSA-428625.2
28943	UN	28943	R-HSA-6797957.2
28963	UN	28963	R-HSA-375405.2
28963	UN	28963	R-HSA-375417.2
28967	UN	28967	R-HSA-352052.3
28967	UN	28967	R-HSA-352059.2
28967	UN	28967	R-HSA-352108.2
28987	UN	28987	R-HSA-428585.3
28991	UN	28991	R-HSA-4085020.3
29255	UN	29255	R-HSA-2514867.2
29255	UN	29255	R-HSA-8949703.2
29255	UN	29255	R-HSA-9712190.2
29255	UN	29255	R-HSA-9905964.1
29263	UN	29263	R-HSA-352059.2
29263	UN	29263	R-HSA-352108.2
29263	UN	29263	R-HSA-375473.2
29267	UN	29267	R-HSA-352059.2
29267	UN	29267	R-HSA-375473.2
29275	UN	29275	R-HSA-352059.2
29275	UN	29275	R-HSA-375473.2
29283	UN	29283	R-HSA-352059.2
29283	UN	29283	R-HSA-352108.2
29283	UN	29283	R-HSA-352119.2
29283	UN	29283	R-HSA-352364.2
29283	UN	29283	R-HSA-375473.2
29351	UN	29351	R-HSA-435366.2
29351	UN	29351	R-HSA-435375.2
29351	UN	29351	R-HSA-437084.2
29351	UN	29351	R-HSA-437085.2
29351	UN	29351	R-HSA-437136.2
29351	UN	29351	R-HSA-437139.3
29351	UN	29351	R-HSA-442317.2
29351	UN	29351	R-HSA-442345.2
29351	UN	29351	R-HSA-442387.2
29351	UN	29351	R-HSA-442393.2
29351	UN	29351	R-HSA-442405.2
29351	UN	29351	R-HSA-442422.2
29351	UN	29351	R-HSA-9820566.2
29376	LR	29375	R-HSA-109415.4
29388	LR	29387	R-HSA-8851089.5
29388	LR	29387	R-HSA-8851234.5
29400	LR	29399	R-HSA-2509827.6
29415	UN	29415	R-HSA-373867.5
29415	UN	29415	R-HSA-373875.5
29415	UN	29415	R-HSA-433698.4
29415	UN	29415	R-HSA-9645220.4
29419	UN	29419	R-HSA-2872444.2
29419	UN	29419	R-HSA-2872463.2
29419	UN	29419	R-HSA-2889070.3
29419	UN	29419	R-HSA-425965.2
29419	UN	29419	R-HSA-425983.2
29419	UN	29419	R-HSA-425994.2
29419	UN	29419	R-HSA-426015.2
29443	UN	29443	R-HSA-375417.2
29447	UN	29447	R-HSA-8953430.2
29455	UN	29455	R-HSA-376200.2
29463	UN	29463	R-HSA-1013020.2
29463	UN	29463	R-HSA-1296024.3
29463	UN	29463	R-HSA-1296035.3
29463	UN	29463	R-HSA-1296037.2
29463	UN	29463	R-HSA-1296039.2
29463	UN	29463	R-HSA-1296043.2
29463	UN	29463	R-HSA-1296045.2
29463	UN	29463	R-HSA-1296046.3
29463	UN	29463	R-HSA-1296127.2
29463	UN	29463	R-HSA-1296348.2
29463	UN	29463	R-HSA-1299297.2
29463	UN	29463	R-HSA-1299304.2
29463	UN	29463	R-HSA-1299318.2
29463	UN	29463	R-HSA-1299338.2
29463	UN	29463	R-HSA-1299359.2
29463	UN	29463	R-HSA-1369017.3
29463	UN	29463	R-HSA-2534365.2
29463	UN	29463	R-HSA-5577050.2
29463	UN	29463	R-HSA-5577234.3
29463	UN	29463	R-HSA-5577237.7
29463	UN	29463	R-HSA-5578910.2
29463	UN	29463	R-HSA-5678261.3
29463	UN	29463	R-HSA-5683209.3
29463	UN	29463	R-HSA-877187.2
29463	UN	29463	R-HSA-9659554.2
29463	UN	29463	R-HSA-9663752.2
29463	UN	29463	R-HSA-9667761.2
29463	UN	29463	R-HSA-9667809.2
29463	UN	29463	R-HSA-9729870.2
29463	UN	29463	R-HSA-9730521.2
29463	UN	29463	R-HSA-9731072.2
29463	UN	29463	R-HSA-9837835.1
29556	LR	29555	R-HSA-6810464.2
29575	UN	29575	R-HSA-352059.2
29575	UN	29575	R-HSA-352108.2
29575	UN	29575	R-HSA-352119.2
29575	UN	29575	R-HSA-352347.2
29575	UN	29575	R-HSA-375473.2
29579	UN	29579	R-HSA-435171.2
29579	UN	29579	R-HSA-435349.2
29655	UN	29655	R-HSA-352191.3
29655	UN	29655	R-HSA-376200.2
29667	UN	29667	R-HSA-432010.3
29667	UN	29667	R-HSA-432054.3
29667	UN	29667	R-HSA-432065.3
29667	UN	29667	R-HSA-432067.3
29667	UN	29667	R-HSA-445714.3
29667	UN	29667	R-HSA-507868.5
29667	UN	29667	R-HSA-507870.5
29671	UN	29671	R-HSA-139854.3
29671	UN	29671	R-HSA-139855.3
29671	UN	29671	R-HSA-169683.6
29671	UN	29671	R-HSA-2089943.3
29671	UN	29671	R-HSA-210420.4
29671	UN	29671	R-HSA-2534359.2
29671	UN	29671	R-HSA-265645.2
29671	UN	29671	R-HSA-2685505.3
29671	UN	29671	R-HSA-2855020.4
29671	UN	29671	R-HSA-3295579.4
29671	UN	29671	R-HSA-399712.5
29671	UN	29671	R-HSA-418309.2
29671	UN	29671	R-HSA-426223.2
29671	UN	29671	R-HSA-432164.5
29671	UN	29671	R-HSA-434798.2
29671	UN	29671	R-HSA-4420052.3
29671	UN	29671	R-HSA-451311.3
29671	UN	29671	R-HSA-5577213.9
29671	UN	29671	R-HSA-622326.4
29671	UN	29671	R-HSA-629595.4
29671	UN	29671	R-HSA-8949145.2
29671	UN	29671	R-HSA-8949178.2
29671	UN	29671	R-HSA-9659515.2
29671	UN	29671	R-HSA-9663785.2
29671	UN	29671	R-HSA-9701055.2
29671	UN	29671	R-HSA-9701141.2
29671	UN	29671	R-HSA-9706720.2
29671	UN	29671	R-HSA-9717215.2
29671	UN	29671	R-HSA-9754616.2
29671	UN	29671	R-HSA-9858800.1
29671	UN	29671	R-HSA-9905934.1
29675	UN	29675	R-HSA-432049.4
29675	UN	29675	R-HSA-432074.4
29675	UN	29675	R-HSA-507869.4
29675	UN	29675	R-HSA-507871.4
29679	UN	29679	R-HSA-6803255.2
29703	UN	29703	R-HSA-352103.2
29703	UN	29703	R-HSA-352107.2
29703	UN	29703	R-HSA-352191.3
29703	UN	29703	R-HSA-352232.4
29703	UN	29703	R-HSA-9672770.5
29723	UN	29723	R-HSA-6784434.3
29723	UN	29723	R-HSA-6784436.5
29823	UN	29823	R-HSA-2684901.4
29823	UN	29823	R-HSA-2744228.2
29823	UN	29823	R-HSA-2744242.4
29823	UN	29823	R-HSA-2744349.2
29823	UN	29823	R-HSA-2744361.4
29823	UN	29823	R-HSA-427570.2
29823	UN	29823	R-HSA-432034.4
29823	UN	29823	R-HSA-432036.5
29823	UN	29823	R-HSA-8941543.2
29823	UN	29823	R-HSA-9659568.2
29823	UN	29823	R-HSA-9712204.2
29823	UN	29823	R-HSA-975340.5
29823	UN	29823	R-HSA-975389.2
29823	UN	29823	R-HSA-975449.3
29827	UN	29827	R-HSA-426223.2
29827	UN	29827	R-HSA-442661.3
29827	UN	29827	R-HSA-5336453.2
29827	UN	29827	R-HSA-5336454.2
29827	UN	29827	R-HSA-5336466.2
29827	UN	29827	R-HSA-5339528.2
29827	UN	29827	R-HSA-5339538.2
29864	LR	29863	R-HSA-1008248.4
29927	UN	29927	R-HSA-429581.2
30088	LR	30087	R-HSA-880050.3
30236	LR	30235	R-HSA-70679.5
30268	LR	30267	R-HSA-9640302.2
30549	RL	30547	R-HSA-77325.3
30592	LR	30591	R-HSA-141202.2
30592	LR	30591	R-HSA-5696146.2
30684	LR	30683	R-HSA-4085021.3
30721	RL	30719	R-HSA-70844.6
30732	LR	30731	R-HSA-77319.4
30736	LR	30735	R-HSA-1855211.3
30740	LR	30739	R-HSA-1855210.3
30748	LR	30747	R-HSA-77299.3
30752	LR	30751	R-HSA-201035.3
30752	LR	30751	R-HSA-434382.3
30784	LR	30783	R-HSA-6813749.4
30800	LR	30799	R-HSA-77312.3
30816	LR	30815	R-HSA-8940074.5
30848	LR	30847	R-HSA-71046.6
30852	LR	30851	R-HSA-70342.7
30944	LR	30943	R-HSA-77338.3
31040	LR	31039	R-HSA-77263.3
31077	RL	31075	R-HSA-77256.3
31089	RL	31087	R-HSA-77340.3
31093	RL	31091	R-HSA-77271.3
31105	RL	31103	R-HSA-197963.3
31105	RL	31103	R-HSA-9709098.2
31113	RL	31111	R-HSA-77321.3
31121	RL	31119	R-HSA-70830.4
31144	LR	31143	R-HSA-77323.3
31152	LR	31151	R-HSA-2408543.3
31160	LR	31159	R-HSA-77303.3
31165	RL	31163	R-HSA-77301.3
31168	LR	31167	R-HSA-77283.3
31173	RL	31171	R-HSA-77277.3
31176	LR	31175	R-HSA-70870.6
31180	LR	31179	R-HSA-77254.3
31185	RL	31183	R-HSA-77309.3
31188	LR	31187	R-HSA-77342.3
31193	RL	31191	R-HSA-77344.3
31196	LR	31195	R-HSA-77331.3
31201	RL	31199	R-HSA-77333.3
31205	RL	31203	R-HSA-77329.3
31208	LR	31207	R-HSA-77327.3
31212	LR	31211	R-HSA-2408551.2
31216	LR	31215	R-HSA-380608.4
31240	LR	31239	R-HSA-190182.3
31252	LR	31251	R-HSA-70881.6
31276	LR	31275	R-HSA-70885.6
31277	RL	31275	R-HSA-508473.5
31284	LR	31283	R-HSA-188467.3
31495	UN	31495	R-HSA-9851347.1
31564	LR	31563	R-HSA-266046.6
31576	LR	31575	R-HSA-2395849.5
31576	LR	31575	R-HSA-2395869.5
31584	LR	31583	R-HSA-2395818.6
31765	RL	31763	R-HSA-1237102.3
31980	LR	31979	R-HSA-139970.3
32064	LR	32063	R-HSA-2395876.6
32064	LR	32063	R-HSA-2395879.5
32143	UN	32143	R-HSA-352136.2
32143	UN	32143	R-HSA-375768.2
32143	UN	32143	R-HSA-375770.2
32143	UN	32143	R-HSA-375776.2
32143	UN	32143	R-HSA-375790.2
32143	UN	32143	R-HSA-8932851.2
32143	UN	32143	R-HSA-8952726.2
32143	UN	32143	R-HSA-8959781.2
32228	LR	32227	R-HSA-6806966.3
32232	LR	32231	R-HSA-6806967.3
32751	UN	32751	R-HSA-444433.2
32751	UN	32751	R-HSA-6797956.2
32799	UN	32799	R-HSA-444126.2
32799	UN	32799	R-HSA-507873.4
32799	UN	32799	R-HSA-507875.4
32887	UN	32887	R-HSA-975635.2
32931	UN	32931	R-HSA-1483063.2
32939	UN	32939	R-HSA-1482961.2
32939	UN	32939	R-HSA-1482973.2
32948	LR	32947	R-HSA-6800334.2
32955	UN	32955	R-HSA-1675836.2
32955	UN	32955	R-HSA-1676005.2
32955	UN	32955	R-HSA-1676020.2
32955	UN	32955	R-HSA-1676174.2
33033	RL	33031	R-HSA-5652195.7
33100	LR	33099	R-HSA-351207.2
33179	UN	33179	R-HSA-1112666.3
33179	UN	33179	R-HSA-114689.5
33179	UN	33179	R-HSA-1855177.5
33179	UN	33179	R-HSA-1855214.4
33179	UN	33179	R-HSA-1855221.5
33179	UN	33179	R-HSA-398193.2
33179	UN	33179	R-HSA-399998.2
33179	UN	33179	R-HSA-9717205.2
33183	UN	33183	R-HSA-9737111.2
33191	UN	33191	R-HSA-1482636.2
33195	UN	33195	R-HSA-1482598.2
33208	LR	33207	R-HSA-508040.4
33459	UN	33459	R-HSA-194632.2
33555	UN	33555	R-HSA-428262.6
33651	UN	33651	R-HSA-2046098.2
33739	UN	33739	R-HSA-6808464.5
33741	RL	33739	R-HSA-5696080.5
33751	UN	33751	R-HSA-1483197.2
33919	UN	33919	R-HSA-9755937.2
34000	LR	33999	R-HSA-195690.3
34003	UN	34003	R-HSA-195664.3
34088	LR	34087	R-HSA-264695.5
34092	LR	34091	R-HSA-5696408.4
34288	LR	34287	R-HSA-5662692.2
34904	LR	34903	R-HSA-2408556.2
34919	UN	34919	R-HSA-199626.2
34923	UN	34923	R-HSA-432034.4
34923	UN	34923	R-HSA-432036.5
34928	LR	34927	R-HSA-2408542.2
34936	LR	34935	R-HSA-9825790.2
34959	UN	34959	R-HSA-164967.3
34959	UN	34959	R-HSA-8949399.3
34963	UN	34963	R-HSA-2671885.5
34963	UN	34963	R-HSA-2672334.5
34963	UN	34963	R-HSA-2730664.4
34963	UN	34963	R-HSA-3295580.2
34963	UN	34963	R-HSA-399711.3
34963	UN	34963	R-HSA-420980.3
34963	UN	34963	R-HSA-426223.2
34963	UN	34963	R-HSA-438037.4
34963	UN	34963	R-HSA-451310.4
34963	UN	34963	R-HSA-5576895.8
34963	UN	34963	R-HSA-622325.5
34963	UN	34963	R-HSA-9717374.2
34963	UN	34963	R-HSA-9717382.2
34963	UN	34963	R-HSA-9717383.2
34963	UN	34963	R-HSA-9717395.2
34963	UN	34963	R-HSA-9717396.2
34979	UN	34979	R-HSA-1222516.2
34979	UN	34979	R-HSA-170026.6
34979	UN	34979	R-HSA-2534378.2
34979	UN	34979	R-HSA-6788999.3
34979	UN	34979	R-HSA-74723.3
34979	UN	34979	R-HSA-9729542.2
34979	UN	34979	R-HSA-9864415.1
34983	UN	34983	R-HSA-8875871.2
34999	UN	34999	R-HSA-163215.3
34999	UN	34999	R-HSA-5672027.5
35015	UN	35015	R-HSA-3165230.5
35019	UN	35019	R-HSA-352191.3
35019	UN	35019	R-HSA-376200.2
35031	UN	35031	R-HSA-352191.3
35031	UN	35031	R-HSA-376200.2
35031	UN	35031	R-HSA-8932980.2
35035	UN	35035	R-HSA-888592.3
35035	UN	35035	R-HSA-9653180.2
35208	LR	35207	R-HSA-2509816.6
35212	LR	35211	R-HSA-2509793.6
35220	LR	35219	R-HSA-2395965.5
35271	UN	35271	R-HSA-1482626.2
35301	RL	35299	R-HSA-548818.4
35316	LR	35315	R-HSA-548814.3
35328	LR	35327	R-HSA-548815.4
35353	RL	35351	R-HSA-548831.4
35588	LR	35587	R-HSA-196950.4
35648	LR	35647	R-HSA-3244614.4
36316	LR	36315	R-HSA-390425.4
36316	LR	36315	R-HSA-390438.4
36391	UN	36391	R-HSA-196417.3
36399	UN	36399	R-HSA-6807064.3
36476	LR	36475	R-HSA-548800.4
36496	LR	36495	R-HSA-70420.6
36516	LR	36515	R-HSA-548830.3
36800	LR	36799	R-HSA-8850854.5
36800	LR	36799	R-HSA-8851129.4
37108	LR	37107	R-HSA-5694126.2
37336	LR	37335	R-HSA-73618.4
37340	LR	37339	R-HSA-73620.5
37460	LR	37459	R-HSA-1855216.3
37468	LR	37467	R-HSA-1855157.3
37468	LR	37467	R-HSA-1855194.3
38168	LR	38167	R-HSA-8848582.4
38176	LR	38175	R-HSA-8848585.4
38663	UN	38663	R-HSA-1483170.3
38695	UN	38695	R-HSA-1482857.2
38903	UN	38903	R-HSA-382553.2
38951	UN	38951	R-HSA-9843721.1
38955	UN	38955	R-HSA-5339535.4
38963	UN	38963	R-HSA-266070.3
39007	UN	39007	R-HSA-8876731.2
39019	UN	39019	R-HSA-1676065.4
39019	UN	39019	R-HSA-1676105.4
39019	UN	39019	R-HSA-1676203.4
39019	UN	39019	R-HSA-6809320.2
39019	UN	39019	R-HSA-6809778.2
39019	UN	39019	R-HSA-6809944.2
39051	UN	39051	R-HSA-1369028.2
39051	UN	39051	R-HSA-1369052.2
39051	UN	39051	R-HSA-1454928.2
39051	UN	39051	R-HSA-8848053.3
39120	LR	39119	R-HSA-2066787.2
39132	LR	39131	R-HSA-2066788.3
39213	RL	39211	R-HSA-390252.4
39213	RL	39211	R-HSA-6809263.3
39743	UN	39743	R-HSA-1483218.2
39747	UN	39747	R-HSA-265443.3
39747	UN	39747	R-HSA-5250531.3
39747	UN	39747	R-HSA-8951850.2
40036	LR	40035	R-HSA-8942575.3
40456	LR	40455	R-HSA-192056.2
40460	LR	40459	R-HSA-389889.4
40460	LR	40459	R-HSA-389891.3
40651	UN	40651	R-HSA-111883.5
40716	LR	40715	R-HSA-75879.3
41337	LR	41336	R-HSA-2161950.4
41573	LR	41572	R-HSA-2161779.5
41593	LR	41592	R-HSA-2161844.5
41968	UN	41968	R-HSA-9846305.1
42061	LR	42060	R-HSA-5362721.2
42081	LR	42080	R-HSA-5362522.2
42085	LR	42084	R-HSA-5696101.2
42128	UN	42128	R-HSA-8959462.4
42453	LR	42452	R-HSA-893597.2
42453	LR	42452	R-HSA-893609.2
42597	LR	42596	R-HSA-140355.3
42597	LR	42596	R-HSA-2309787.3
42601	LR	42600	R-HSA-140359.3
42601	LR	42600	R-HSA-2309773.8
43389	LR	43388	R-HSA-1855202.3
43393	LR	43392	R-HSA-1855180.3
43765	LR	43764	R-HSA-159425.2
43837	LR	43836	R-HSA-192123.2
43925	LR	43924	R-HSA-196350.2
43929	LR	43928	R-HSA-193052.3
44017	LR	44016	R-HSA-389609.4
44041	LR	44040	R-HSA-9915994.1
44045	LR	44044	R-HSA-9915986.1
44049	LR	44048	R-HSA-9915968.1
44412	UN	44412	R-HSA-2162186.6
44492	UN	44492	R-HSA-2162193.6
44564	UN	44564	R-HSA-2162192.5
44680	UN	44680	R-HSA-1675810.2
44680	UN	44680	R-HSA-1675866.2
44688	UN	44688	R-HSA-1482543.2
44764	UN	44764	R-HSA-2162188.6
44861	LR	44860	R-HSA-390281.3
44905	LR	44904	R-HSA-3262512.5
44905	LR	44904	R-HSA-3266566.5
44905	LR	44904	R-HSA-71825.5
44936	UN	44936	R-HSA-2046085.2
44961	LR	44960	R-HSA-8952873.2
44977	LR	44976	R-HSA-390284.3
45088	UN	45088	R-HSA-1483186.2
45256	UN	45256	R-HSA-434381.2
45314	RL	45312	R-HSA-2161549.4
45317	LR	45316	R-HSA-2161614.4
45753	LR	45752	R-HSA-109998.3
45913	LR	45912	R-HSA-6786720.3
46045	LR	46044	R-HSA-6809808.4
46133	LR	46132	R-HSA-191983.2
46149	LR	46148	R-HSA-8866601.5
46632	UN	46632	R-HSA-192067.2
46640	UN	46640	R-HSA-192033.2
46740	UN	46740	R-HSA-196402.3
47089	LR	47088	R-HSA-193455.2
47200	UN	47200	R-HSA-193789.2
47265	LR	47264	R-HSA-389632.4
47572	UN	47572	R-HSA-9845538.1
47725	LR	47724	R-HSA-6785928.3
47992	UN	47992	R-HSA-450971.5
48260	UN	48260	R-HSA-9845538.1
48344	UN	48344	R-HSA-6785933.4
48585	LR	48584	R-HSA-2161775.6
48589	LR	48588	R-HSA-9916401.1
48617	LR	48616	R-HSA-266012.5
48621	LR	48620	R-HSA-2161946.4
48645	LR	48644	R-HSA-2161613.4
48821	LR	48820	R-HSA-9027532.3
48853	LR	48852	R-HSA-9026408.4
49785	LR	49784	R-HSA-193491.2
49789	LR	49788	R-HSA-193491.2
49916	UN	49916	R-HSA-200424.5
50045	LR	50044	R-HSA-6810474.3
50048	UN	50048	R-HSA-194153.3
50052	UN	50052	R-HSA-193362.2
50052	UN	50052	R-HSA-194153.3
50056	UN	50056	R-HSA-193362.2
50056	UN	50056	R-HSA-194153.3
50060	UN	50060	R-HSA-193362.2
50060	UN	50060	R-HSA-194153.3
50064	UN	50064	R-HSA-193362.2
50064	UN	50064	R-HSA-194153.3
50205	LR	50204	R-HSA-9018858.3
50537	LR	50536	R-HSA-2161659.4
50541	LR	50540	R-HSA-2161666.4
50545	LR	50544	R-HSA-2161735.4
50557	LR	50556	R-HSA-2161733.4
50590	RL	50588	R-HSA-2161692.3
50609	LR	50608	R-HSA-2161567.4
50709	LR	50708	R-HSA-2161999.4
50822	RL	50820	R-HSA-469659.4
50822	RL	50820	R-HSA-9705713.2
50822	RL	50820	R-HSA-9705714.2
50833	LR	50832	R-HSA-9027607.4
50841	LR	50840	R-HSA-9020275.3
50976	UN	50976	R-HSA-879528.2
50980	UN	50980	R-HSA-879528.2
50984	UN	50984	R-HSA-879528.2
50984	UN	50984	R-HSA-9857682.1
50988	UN	50988	R-HSA-879528.2
51065	LR	51064	R-HSA-176588.3
51189	LR	51188	R-HSA-1222407.3
51189	LR	51188	R-HSA-1497878.3
51189	LR	51188	R-HSA-3697855.2
51189	LR	51188	R-HSA-8942052.2
51194	RL	51192	R-HSA-880053.3
51196	UN	51196	R-HSA-444008.4
51217	LR	51216	R-HSA-176631.3
51221	LR	51220	R-HSA-3301943.2
51301	LR	51300	R-HSA-9673053.3
51302	RL	51300	R-HSA-9673054.3
51496	UN	51496	R-HSA-428273.5
51496	UN	51496	R-HSA-9695949.4
51725	LR	51724	R-HSA-6810472.2
51969	LR	51968	R-HSA-9018863.3
52021	LR	52020	R-HSA-9018901.3
52025	LR	52024	R-HSA-9018867.3
52313	LR	52312	R-HSA-2161732.4
52357	LR	52356	R-HSA-176517.3
52369	LR	52368	R-HSA-176609.3
52373	LR	52372	R-HSA-176521.3
53509	LR	53508	R-HSA-9026777.3
53509	LR	53508	R-HSA-9026780.3
53513	LR	53512	R-HSA-9026757.3
53537	LR	53536	R-HSA-9024993.3
53541	LR	53540	R-HSA-9026771.4
53549	LR	53548	R-HSA-2161563.4
54537	LR	54536	R-HSA-5695957.3
54537	LR	54536	R-HSA-5696007.3
54537	LR	54536	R-HSA-8875077.3
54537	LR	54536	R-HSA-9914143.1
54913	LR	54912	R-HSA-2465921.4
55652	UN	55652	R-HSA-1675988.2
55652	UN	55652	R-HSA-1676124.3
55652	UN	55652	R-HSA-1676133.2
57169	LR	57168	R-HSA-880007.4
57817	LR	57816	R-HSA-8953339.2
57841	LR	57840	R-HSA-6809561.3
57841	LR	57840	R-HSA-6809565.4
58286	RL	58284	R-HSA-73616.3
58438	RL	58436	R-HSA-196060.4
59409	LR	59408	R-HSA-5691507.4
59425	LR	59424	R-HSA-5696183.2
60364	UN	60364	R-HSA-429101.2
60368	UN	60368	R-HSA-2872497.2
60380	UN	60380	R-HSA-198818.4
61241	LR	61240	R-HSA-2160492.3
61669	LR	61668	R-HSA-159567.4
62357	LR	62356	R-HSA-2395873.6
63180	UN	63180	R-HSA-5218841.3
63180	UN	63180	R-HSA-5668629.6
63180	UN	63180	R-HSA-5668718.4
63180	UN	63180	R-HSA-5668731.3
63180	UN	63180	R-HSA-6789092.2
63180	UN	63180	R-HSA-9673797.2
63181	LR	63180	R-HSA-1222376.2
63181	LR	63180	R-HSA-1236967.2
63181	LR	63180	R-HSA-1497810.4
63181	LR	63180	R-HSA-6807557.2
63388	UN	63388	R-HSA-2995334.4
63952	UN	63952	R-HSA-428664.5
64720	UN	64720	R-HSA-372342.6
64720	UN	64720	R-HSA-433698.4
64720	UN	64720	R-HSA-9645220.4
64816	UN	64816	R-HSA-189456.4
64877	LR	64876	R-HSA-8851396.5
64901	LR	64900	R-HSA-8851234.5
64901	LR	64900	R-HSA-8851538.5
64989	LR	64988	R-HSA-6809354.4
64989	LR	64988	R-HSA-8938314.2
64989	LR	64988	R-HSA-9837354.1
65397	LR	65396	R-HSA-9731228.2
65921	LR	65920	R-HSA-893596.5
65921	LR	65920	R-HSA-901097.2
66172	UN	66172	R-HSA-5340130.3
66272	UN	66272	R-HSA-382553.2
66324	UN	66324	R-HSA-429767.3
66324	UN	66324	R-HSA-432034.4
66324	UN	66324	R-HSA-432036.5
66324	UN	66324	R-HSA-5627802.2
66324	UN	66324	R-HSA-8941543.2
66336	UN	66336	R-HSA-210439.2
66336	UN	66336	R-HSA-212658.5
66549	LR	66548	R-HSA-176646.4
67393	LR	67392	R-HSA-2395872.6
67601	LR	67600	R-HSA-9731590.2
67605	LR	67604	R-HSA-9731613.2
67609	LR	67608	R-HSA-9731632.2
67684	UN	67684	R-HSA-382575.3
67701	LR	67700	R-HSA-2066779.2
67724	UN	67724	R-HSA-727807.3
67881	LR	67880	R-HSA-159358.4
67945	LR	67944	R-HSA-6787811.3
67969	LR	67968	R-HSA-8952137.2
68013	LR	68012	R-HSA-74247.6
68228	UN	68228	R-HSA-352108.2
68228	UN	68228	R-HSA-375473.2
68232	UN	68232	R-HSA-352059.2
68232	UN	68232	R-HSA-352354.2
68232	UN	68232	R-HSA-375473.2
68236	UN	68236	R-HSA-212642.3
68236	UN	68236	R-HSA-352059.2
68236	UN	68236	R-HSA-352108.2
68236	UN	68236	R-HSA-352119.2
68236	UN	68236	R-HSA-375473.2
68240	UN	68240	R-HSA-352059.2
68240	UN	68240	R-HSA-352108.2
68240	UN	68240	R-HSA-352119.2
68240	UN	68240	R-HSA-375473.2
68244	UN	68244	R-HSA-375473.2
68248	UN	68248	R-HSA-375473.2
68252	UN	68252	R-HSA-375473.2
68329	LR	68328	R-HSA-9837419.1
68357	LR	68356	R-HSA-5693783.3
68572	UN	68572	R-HSA-352158.2
68572	UN	68572	R-HSA-352191.3
68572	UN	68572	R-HSA-352232.4
68618	RL	68616	R-HSA-194023.3
68649	LR	68648	R-HSA-1614591.4
68653	LR	68652	R-HSA-1614567.4
69073	LR	69072	R-HSA-141186.4
69404	UN	69404	R-HSA-109527.2
69404	UN	69404	R-HSA-109529.2
69417	LR	69416	R-HSA-8855490.2
69820	LR	69819	R-HSA-1655453.5
69883	UN	69883	R-HSA-198870.4
69887	UN	69887	R-HSA-109530.2
69887	UN	69887	R-HSA-109538.2
69887	UN	69887	R-HSA-109539.2
69891	UN	69891	R-HSA-109530.2
69891	UN	69891	R-HSA-109538.2
69895	UN	69895	R-HSA-109530.2
69895	UN	69895	R-HSA-109538.2
69927	UN	69927	R-HSA-109530.2
69927	UN	69927	R-HSA-109538.2
69927	UN	69927	R-HSA-109539.2
69931	UN	69931	R-HSA-109538.2
69931	UN	69931	R-HSA-109539.2
69935	UN	69935	R-HSA-109538.2
69935	UN	69935	R-HSA-109539.2
69955	UN	69955	R-HSA-425661.4
69955	UN	69955	R-HSA-8949688.2
69967	UN	69967	R-HSA-2514891.2
69967	UN	69967	R-HSA-425678.2
69967	UN	69967	R-HSA-5626316.2
69999	UN	69999	R-HSA-352059.2
69999	UN	69999	R-HSA-352108.2
69999	UN	69999	R-HSA-352371.2
70023	UN	70023	R-HSA-352059.2
70288	LR	70287	R-HSA-1855169.3
70300	LR	70299	R-HSA-9640307.2
70320	LR	70319	R-HSA-1855232.3
70687	UN	70687	R-HSA-444007.2
70699	UN	70699	R-HSA-210404.5
70711	UN	70711	R-HSA-376200.2
70715	UN	70715	R-HSA-351963.2
70715	UN	70715	R-HSA-352191.3
70715	UN	70715	R-HSA-376200.2
70719	UN	70719	R-HSA-352191.3
70719	UN	70719	R-HSA-376200.2
70783	UN	70783	R-HSA-372448.7
70831	UN	70831	R-HSA-379415.2
70831	UN	70831	R-HSA-379426.2
70912	LR	70911	R-HSA-8955760.4
70935	UN	70935	R-HSA-352136.2
70935	UN	70935	R-HSA-375768.2
70935	UN	70935	R-HSA-375770.2
70935	UN	70935	R-HSA-375776.2
70935	UN	70935	R-HSA-375790.2
70935	UN	70935	R-HSA-8932851.2
70935	UN	70935	R-HSA-8959781.2
70939	UN	70939	R-HSA-352103.2
70939	UN	70939	R-HSA-352107.2
70939	UN	70939	R-HSA-352191.3
70939	UN	70939	R-HSA-352232.4
70943	UN	70943	R-HSA-352103.2
70943	UN	70943	R-HSA-352107.2
70943	UN	70943	R-HSA-352191.3
70943	UN	70943	R-HSA-352232.4
70943	UN	70943	R-HSA-9672770.5
70947	UN	70947	R-HSA-352158.2
70947	UN	70947	R-HSA-352191.3
70947	UN	70947	R-HSA-352232.4
70947	UN	70947	R-HSA-8870352.3
70955	UN	70955	R-HSA-428052.2
70955	UN	70955	R-HSA-8875623.3
71059	UN	71059	R-HSA-379432.2
71127	UN	71127	R-HSA-352174.2
71127	UN	71127	R-HSA-352182.3
71131	UN	71131	R-HSA-352174.2
71131	UN	71131	R-HSA-352182.3
71135	UN	71135	R-HSA-352174.2
71135	UN	71135	R-HSA-352182.3
